SN,DATE,TIME,LATITUDE,LONGITUDE,ALTITUDE,PRESSURE,SZA,TEMP,SIG305,SIG312,SIG320,R305_312,R312_320,STD305_312,STD312_320
8442,2/11/2013,20:48:00,37.867,-122.267,95,1011,51.95,21.9,138.01,397.53,357.89,0.3472,1.1107,0.007,0.003
8442,2/11/2013,20:48:13,37.867,-122.267,95,1012,51.96,21.9,139.59,398.8,359.61,0.35,1.109,0.002,0.003
8442,2/11/2013,20:48:27,37.867,-122.267,95,1012,51.96,21.9,139.05,399.94,359.5,0.3477,1.1125,0.004,0.002
8442,2/11/2013,20:51:28,37.867,-122.267,95,1011,52.05,22.3,137.18,391.21,356.54,0.3507,1.0972,0.002,0.003
8442,2/11/2013,20:51:40,37.867,-122.267,95,1012,52.05,22.4,137.45,394.64,357.32,0.3483,1.1045,0.003,0.003
8442,2/11/2013,20:51:51,37.867,-122.267,95,1012,52.06,22.4,137.24,395.97,357.76,0.3466,1.1068,0.005,0.002
8442,2/11/2013,20:52:02,37.867,-122.267,95,1012,52.07,22.5,137.19,390.02,356.91,0.3518,1.0928,0.002,0.003
8442,2/11/2013,20:52:15,37.867,-122.267,95,1012,52.07,22.6,136.17,395.02,355.68,0.3447,1.1106,0.006,0.004
8442,2/11/2013,20:52:27,37.867,-122.267,95,1012,52.08,22.6,136.85,393.42,356.74,0.3479,1.1028,0.004,0.003
8442,2/11/2013,20:52:38,37.867,-122.267,95,1012,52.08,22.7,136.78,394.9,356.81,0.3464,1.1068,0.005,0.001
8442,2/12/2013,22:13:23,37.867,-122.267,95,1016,57.4,18.5,45.87,142.52,147.32,0.3318,0.9727,0.304,0.163
8442,2/12/2013,22:13:41,37.867,-122.267,95,1016,57.43,18.6,55.96,179.23,183.87,0.3134,0.9729,0.047,0.068
8442,2/12/2013,22:13:56,37.867,-122.267,95,1016,57.45,18.6,53.74,173.13,181.91,0.3104,0.9518,0.03,0.017
8442,2/12/2013,22:14:08,37.867,-122.267,95,1016,57.48,18.7,55.58,178.52,180.93,0.3113,0.9869,0.017,0.018
8442,2/12/2013,22:14:23,37.867,-122.267,95,1016,57.5,18.7,39.41,129.64,128.43,0.3035,1.011,0.103,0.064
8442,2/12/2013,22:14:35,37.867,-122.267,95,1016,57.52,18.7,41.15,150.51,145.78,0.2743,1.0337,0.082,0.037
8442,2/12/2013,22:15:31,37.867,-122.267,95,1016,57.62,19,57.98,194.42,190.84,0.2982,1.0188,0.004,0.005
8442,2/12/2013,22:15:46,37.867,-122.267,95,1016,57.65,19.1,57.73,195.22,191.44,0.2957,1.0197,0.006,0.002
8442,2/12/2013,22:15:58,37.867,-122.267,95,1016,57.67,19.2,58.29,196.61,192.88,0.2965,1.0193,0.003,0.004
8442,2/12/2013,22:16:13,37.867,-122.267,95,1016,57.7,19.3,57.82,194.77,191.96,0.2969,1.0146,0.009,0.011
8442,2/12/2013,22:16:25,37.867,-122.267,95,1016,57.72,19.4,57.73,195.92,191.77,0.2947,1.0217,0.002,0.003
8442,2/12/2013,22:16:47,37.867,-122.267,95,1017,57.76,19.5,56.1,192.56,188.71,0.2914,1.0204,0.021,0.001
8442,2/12/2013,22:18:07,37.867,-122.267,95,1017,57.9,19.9,56.06,191.76,189.4,0.2923,1.0125,0.005,0.005
8442,2/12/2013,22:18:32,37.867,-122.267,95,1017,57.95,19.8,55.67,191.14,188.64,0.2912,1.0133,0.009,0.005
8442,2/12/2013,22:18:50,37.867,-122.267,95,1017,57.98,19.8,55.41,192.29,189.31,0.2881,1.0157,0.008,0.004
8442,2/12/2013,22:19:07,37.867,-122.267,95,1017,58.01,19.8,55.42,190.44,188.5,0.291,1.0103,0.001,0.001
8442,2/12/2013,22:19:19,37.867,-122.267,95,1016,58.03,19.7,54.65,187.6,186.58,0.2913,1.0055,0.013,0.015
8442,2/12/2013,22:19:37,37.867,-122.267,95,1016,58.07,19.7,54.5,188.54,186.5,0.2891,1.011,0.003,0.001
8442,2/12/2013,22:20:33,37.867,-122.267,95,1016,58.17,19.5,54,186.5,185.83,0.2895,1.0036,0.005,0.006
8442,2/12/2013,22:20:47,37.867,-122.267,95,1016,58.2,19.5,53.34,186.15,184.42,0.2866,1.0094,0.003,0.003
8442,2/12/2013,22:21:03,37.867,-122.267,95,1016,58.23,19.5,53.08,185.41,183.78,0.2863,1.0089,0.005,0.004
8442,2/12/2013,22:21:15,37.867,-122.267,95,1016,58.25,19.5,52.95,185.61,183.63,0.2853,1.0108,0.003,0.004
8442,2/12/2013,22:21:27,37.867,-122.267,95,1017,58.27,19.5,52.99,184.93,183.32,0.2865,1.0088,0.007,0.004
8442,2/12/2013,22:21:39,37.867,-122.267,95,1017,58.29,19.6,51.85,183.15,181.6,0.2832,1.0085,0.026,0.015
8442,2/12/2013,22:21:56,37.867,-122.267,95,1017,58.32,19.6,47.88,168.67,169.78,0.2839,0.9933,0.038,0.006
8442,2/12/2013,22:22:09,37.867,-122.267,95,1017,58.35,19.6,52.62,183.11,183.29,0.2874,0.999,0.011,0.012
8442,2/12/2013,22:23:19,37.867,-122.267,95,1017,58.48,19.9,35.81,108.04,131.2,0.3314,0.8237,0.023,0.079
8442,2/12/2013,22:23:38,37.867,-122.267,95,1018,58.52,20,49.83,174.07,177.09,0.2864,0.983,0.03,0.03
8442,2/12/2013,22:23:52,37.867,-122.267,95,1018,58.54,20.1,51.04,178.73,179.6,0.2856,0.9952,0.004,0.002
8442,2/12/2013,22:24:04,37.867,-122.267,95,1018,58.56,20.1,49.47,169.33,175.67,0.2922,0.9641,0.022,0.021
8442,2/12/2013,22:24:16,37.867,-122.267,95,1018,58.59,20.2,50.08,178.28,178.03,0.2809,1.0014,0.007,0.001
8442,2/12/2013,22:24:28,37.867,-122.267,95,1018,58.61,20.2,49.58,176.94,177.03,0.2802,0.9995,0.004,0.008
8442,2/12/2013,22:24:40,37.867,-122.267,95,1018,58.63,20.3,49.29,172.65,174.74,0.2855,0.9881,0.018,0.019
8442,2/12/2013,22:26:09,37.867,-122.267,95,1017,58.8,20.5,49.75,178.49,179.17,0.2787,0.9962,0.005,0.002
8442,2/12/2013,22:26:25,37.867,-122.267,95,1017,58.83,20.5,50.25,179.33,181.03,0.2802,0.9906,0.002,0.002
8442,2/12/2013,22:26:43,37.867,-122.267,95,1017,58.87,20.5,49.89,179.35,180.72,0.2782,0.9924,0.009,0.006
8442,2/12/2013,22:26:55,37.867,-122.267,95,1017,58.89,20.5,49.05,177.69,178.41,0.2761,0.996,0.01,0.007
8442,2/12/2013,22:27:08,37.867,-122.267,95,1017,58.91,20.5,49.05,176.18,178.24,0.2784,0.9885,0.014,0.017
8442,2/12/2013,22:27:20,37.867,-122.267,95,1017,58.94,20.5,49.14,175.58,178.88,0.2799,0.9815,0.014,0.006
8442,2/12/2013,22:28:47,37.867,-122.267,95,1016,59.11,20.5,48.33,175.88,178.21,0.2748,0.987,0.005,0.003
8442,2/12/2013,22:29:21,37.867,-122.267,95,1016,59.17,20.4,47.96,174.44,177.62,0.275,0.9821,0.001,0.006
8442,2/12/2013,22:29:40,37.867,-122.267,95,1016,59.21,20.4,47.27,173.47,175.96,0.2725,0.9859,0.009,0.006
8442,2/12/2013,22:30:00,37.867,-122.267,95,1016,59.25,20.3,47.37,173.86,176.48,0.2724,0.9851,0.001,0.001
8442,2/12/2013,22:30:12,37.867,-122.267,95,1016,59.27,20.3,47.27,173.54,176.37,0.2724,0.984,0.003,0.003
8442,2/12/2013,22:32:19,37.867,-122.267,95,1016,59.52,20.2,44.03,156.78,165.41,0.2809,0.9479,0.015,0.011
8442,2/12/2013,22:32:45,37.867,-122.267,95,1016,59.57,20.3,45.78,170.22,174.39,0.2689,0.976,0.007,0.005
8442,2/12/2013,22:32:58,37.867,-122.267,95,1016,59.6,20.3,42.47,150.18,162.44,0.2829,0.9247,0.025,0.028
8442,2/12/2013,22:33:11,37.867,-122.267,95,1016,59.63,20.3,45.05,166.93,172.5,0.2699,0.9677,0.005,0.005
8442,2/12/2013,22:33:23,37.867,-122.267,95,1016,59.65,20.3,45.66,170.19,174.74,0.2683,0.974,0.004,0.004
8442,2/12/2013,22:35:13,37.867,-122.267,95,1016,59.87,20.5,43.36,164.09,170.48,0.2643,0.9626,0.016,0.016
8442,2/12/2013,22:35:26,37.867,-122.267,95,1016,59.9,20.5,43.91,166.33,171.99,0.264,0.9671,0.003,0.002
8442,2/12/2013,22:35:37,37.867,-122.267,95,1016,59.92,20.6,43.56,165.43,170.8,0.2633,0.9685,0.005,0.003
8442,2/12/2013,22:35:49,37.867,-122.267,95,1016,59.94,20.6,43.24,164.42,169.8,0.263,0.9683,0.004,0.005
8442,2/12/2013,22:35:59,37.867,-122.267,95,1016,59.96,20.6,42.84,163.09,168.92,0.2627,0.9655,0.005,0.002
8442,2/12/2013,22:36:12,37.867,-122.267,95,1016,59.99,20.7,42.26,160.56,167.6,0.2632,0.9581,0.01,0.007
8442,2/12/2013,22:38:41,37.867,-122.267,95,1016,60.29,20.9,40.54,157.13,163.91,0.258,0.9587,0.01,0.008
8442,2/12/2013,22:38:54,37.867,-122.267,95,1016,60.32,21,39.73,154.54,163.05,0.2572,0.9478,0.033,0.016
8442,2/12/2013,22:39:09,37.867,-122.267,95,1016,60.35,21,40.38,156.82,164.14,0.2575,0.9554,0.005,0.006
8442,2/12/2013,22:39:20,37.867,-122.267,95,1016,60.37,21,40.03,156.12,163.4,0.2564,0.9555,0.008,0.004
8442,2/12/2013,22:39:31,37.867,-122.267,95,1016,60.4,21,39.82,156.14,163.23,0.255,0.9566,0.004,0.004
8442,2/12/2013,22:39:49,37.867,-122.267,95,1016,60.43,21,39.48,154.84,163.05,0.255,0.9496,0.018,0.007
8442,2/12/2013,22:41:52,37.867,-122.267,95,1016,60.69,21,33.52,138.88,153.32,0.241,0.9072,0.123,0.065
8442,2/12/2013,22:42:04,37.867,-122.267,95,1016,60.71,21,37.96,152.37,159.79,0.2491,0.9536,0.003,0.002
8442,2/12/2013,22:42:15,37.867,-122.267,95,1016,60.74,21,34.54,139.07,149.47,0.2486,0.9318,0.059,0.048
8442,2/12/2013,22:42:28,37.867,-122.267,95,1015,60.76,21,37.92,150.4,159.62,0.2521,0.9422,0.01,0.009
8442,2/12/2013,22:42:41,37.867,-122.267,95,1015,60.79,20.9,28.44,130.72,130.48,0.217,1.0051,0.184,0.072
8442,2/12/2013,22:42:53,37.867,-122.267,95,1015,60.82,20.9,36.66,148.79,156.52,0.2464,0.9506,0.009,0.002
8442,2/12/2013,22:43:04,37.867,-122.267,95,1015,60.84,20.9,36.64,147.44,155.91,0.2485,0.9457,0.003,0.001
8442,2/12/2013,22:45:47,37.867,-122.267,95,1015,61.18,20.4,34.61,143.32,152.73,0.2415,0.9384,0.008,0.005
8442,2/12/2013,22:46:01,37.867,-122.267,95,1016,61.21,20.4,35.08,143.68,153.7,0.2442,0.9348,0.006,0.002
8442,2/12/2013,22:46:15,37.867,-122.267,95,1015,61.24,20.3,34.74,142.73,153.55,0.2434,0.9295,0.007,0.006
8442,2/12/2013,22:46:28,37.867,-122.267,95,1016,61.27,20.3,31.72,130.1,140.66,0.2438,0.9249,0.015,0.017
8442,2/12/2013,22:46:41,37.867,-122.267,95,1015,61.3,20.3,34.6,143.09,153.27,0.2418,0.9336,0.002,0.001
8442,2/12/2013,22:46:58,37.867,-122.267,95,1016,61.33,20.3,34.68,143.64,154.34,0.2414,0.9307,0.007,0.004
8442,2/12/2013,22:50:59,37.867,-122.267,95,1015,61.85,20.7,30.79,131.88,143.07,0.2335,0.9218,0.02,0.01
8442,2/12/2013,22:51:37,37.867,-122.267,95,1015,61.94,20.7,30.06,131.61,141.9,0.2284,0.9275,0.029,0.015
8442,2/12/2013,22:53:00,37.867,-122.267,95,1016,62.12,20.8,29.88,130.07,142.76,0.2297,0.9111,0.007,0
8442,2/12/2013,22:54:15,37.867,-122.267,95,1017,62.28,21,28.7,123.77,139.4,0.2319,0.8879,0.004,0.007
8442,2/12/2013,22:54:37,37.867,-122.267,95,1017,62.33,21,28.64,126.07,141.33,0.2272,0.892,0.01,0.014
8442,2/12/2013,22:55:19,37.867,-122.267,95,1017,62.43,21.1,28.53,127.94,140.77,0.223,0.9089,0.01,0.002
8442,2/12/2013,22:55:55,37.867,-122.267,95,1017,62.51,21.2,25.26,109.46,125.34,0.2306,0.8729,0.018,0.021
8442,2/12/2013,22:56:28,37.867,-122.267,95,1017,62.58,21.3,27.43,123.72,137.92,0.2217,0.8971,0.006,0.003
8442,2/12/2013,22:57:45,37.867,-122.267,95,1017,62.75,21.4,27.11,123.06,137.77,0.2203,0.8933,0.002,0.003
8442,2/12/2013,22:57:59,37.867,-122.267,95,1017,62.78,21.4,26.29,121.37,134.55,0.2166,0.9021,0.024,0.013
8442,2/12/2013,22:58:17,37.867,-122.267,95,1017,62.83,21.3,26.33,121.17,135.15,0.2173,0.8966,0.003,0.002
8442,2/12/2013,22:58:30,37.867,-122.267,95,1017,62.85,21.3,25.83,117.89,133.64,0.2191,0.8822,0.011,0.013
8442,2/12/2013,22:58:45,37.867,-122.267,95,1017,62.89,21.2,25.95,119.04,133.89,0.218,0.8891,0.004,0.004
8442,2/12/2013,22:58:57,37.867,-122.267,95,1017,62.92,21.1,25.72,118.78,133.42,0.2165,0.8903,0.003,0.003
8442,2/12/2013,22:59:09,37.867,-122.267,95,1017,62.94,21,25.36,116.76,132.13,0.2172,0.8836,0.016,0.013
8442,2/12/2013,23:00:53,37.867,-122.267,95,1017,63.17,20.8,23.76,113.82,128.46,0.2087,0.8861,0.018,0.01
8442,2/12/2013,23:01:06,37.867,-122.267,95,1017,63.2,20.8,24.3,114.84,130.02,0.2116,0.8833,0.005,0.003
8442,2/12/2013,23:01:19,37.867,-122.267,95,1016,63.23,20.7,24,114.27,129.75,0.21,0.8807,0.003,0.003
8442,2/12/2013,23:01:29,37.867,-122.267,95,1016,63.25,20.7,24.03,113.62,129.52,0.2115,0.8773,0.004,0.003
8442,2/12/2013,23:01:42,37.867,-122.267,95,1016,63.28,20.7,23.94,114.25,129.36,0.2095,0.8832,0.009,0.002
8442,2/12/2013,23:07:14,37.867,-122.267,95,1018,64.05,22.1,20.22,101.69,118.26,0.1989,0.8598,0.003,0.002
8442,2/12/2013,23:07:34,37.867,-122.267,95,1018,64.09,22.2,20.14,101.63,118.22,0.1982,0.8597,0.005,0.004
8442,2/12/2013,23:07:51,37.867,-122.267,95,1018,64.13,22.2,20,101.2,117.87,0.1976,0.8586,0.003,0.002
8442,2/12/2013,23:08:04,37.867,-122.267,95,1018,64.16,22.2,19.67,100.26,116.27,0.1962,0.8623,0.008,0.004
8442,2/12/2013,23:08:24,37.867,-122.267,95,1018,64.21,22.2,19.73,100.54,117.86,0.1963,0.8531,0.006,0.003
8442,2/12/2013,23:08:38,37.867,-122.267,95,1018,64.24,22.3,19.7,100.77,118.19,0.1955,0.8526,0.003,0.002
8442,2/12/2013,23:08:51,37.867,-122.267,95,1017,64.27,22.3,19.66,100.49,117.97,0.1957,0.8518,0.002,0.002
8442,2/12/2013,23:11:54,37.867,-122.267,95,1018,64.71,22.1,17.69,93.68,112.45,0.1888,0.833,0.007,0.004
8442,2/12/2013,23:12:12,37.867,-122.267,95,1017,64.75,22,17.57,93.85,112.23,0.1872,0.8362,0.006,0.004
8442,2/12/2013,23:12:31,37.867,-122.267,95,1017,64.79,22,17.33,92.89,111.51,0.1865,0.833,0.009,0.006
8442,2/12/2013,23:12:49,37.867,-122.267,95,1017,64.84,21.9,17.15,92.29,110.77,0.1858,0.8332,0.002,0.003
8442,2/12/2013,23:13:09,37.867,-122.267,95,1017,64.88,21.8,17,91.71,110.51,0.1854,0.8299,0.003,0.003
8442,2/12/2013,23:13:36,37.867,-122.267,95,1017,64.95,21.7,16.83,91.06,110.22,0.1849,0.8261,0.009,0.01
8442,2/12/2013,23:15:36,37.867,-122.267,95,1016,65.24,21.4,16.16,89.79,109.4,0.18,0.8207,0.004,0.004
8442,2/12/2013,23:15:57,37.867,-122.267,95,1016,65.29,21.3,15.92,88.53,108.36,0.1798,0.817,0.007,0.007
8442,2/12/2013,23:16:12,37.867,-122.267,95,1016,65.32,21.2,15.8,88.09,108.16,0.1794,0.8144,0.007,0.007
8442,2/12/2013,23:16:28,37.867,-122.267,95,1016,65.36,21.2,15.53,88.06,107.27,0.1763,0.8209,0.003,0.001
8442,2/12/2013,23:16:45,37.867,-122.267,95,1016,65.4,21.1,15.37,87.24,106.77,0.1761,0.817,0.004,0.006
8442,2/12/2013,23:16:59,37.867,-122.267,95,1016,65.44,21,15.4,87.24,107.12,0.1765,0.8145,0.005,0.002
8442,2/12/2013,23:17:13,37.867,-122.267,95,1016,65.47,21,15.25,86.78,106.74,0.1757,0.813,0.005,0.004
8442,2/15/2013,18:57:12,37.867,-122.267,95,1013,54.18,20.1,147.59,363.75,308.38,0.4057,1.1796,0.008,0.005
8442,2/15/2013,18:57:36,37.867,-122.267,95,1013,54.15,20.1,149.96,365.53,311.78,0.4103,1.1724,0.002,0.002
8442,2/15/2013,18:57:51,37.867,-122.267,95,1013,54.13,20.1,149.52,365.95,311.76,0.4086,1.1738,0.006,0.003
8442,2/15/2013,18:58:04,37.867,-122.267,95,1013,54.11,20.2,150.84,366.82,313.22,0.4112,1.1711,0.001,0.001
8442,2/15/2013,18:58:21,37.867,-122.267,95,1013,54.09,20.2,150.99,366.81,312.92,0.4116,1.1722,0.003,0.002
8442,2/15/2013,19:00:07,37.867,-122.267,95,1013,53.92,20.4,153.04,366.91,313.66,0.4171,1.1698,0.007,0.005
8442,2/15/2013,19:00:31,37.867,-122.267,95,1013,53.89,20.5,154.17,370.7,315.66,0.4159,1.1744,0.002,0.002
8442,2/15/2013,19:00:45,37.867,-122.267,95,1013,53.87,20.5,154.6,372.55,317.26,0.415,1.1743,0.003,0.003
8442,2/15/2013,19:00:56,37.867,-122.267,95,1013,53.85,20.5,154.94,373.45,317.27,0.4149,1.1771,0.002,0.001
8442,2/15/2013,19:01:08,37.867,-122.267,95,1013,53.83,20.6,155.09,373.29,317.03,0.4155,1.1774,0.004,0.002
8442,2/15/2013,19:01:22,37.867,-122.267,95,1013,53.81,20.6,154.77,370.66,316.31,0.4176,1.1718,0.003,0.001
8442,2/28/2013,20:07:01,37.867,-122.267,95,1018,45.66,18.1,292.59,554.36,426.19,0.5278,1.3008,0.009,0.009
8442,2/28/2013,20:07:17,37.867,-122.267,95,1019,45.66,18.2,293.89,556.82,427.79,0.5278,1.3016,0.001,0.001
8442,2/28/2013,20:07:32,37.867,-122.267,95,1018,45.65,18.3,293.3,557.89,427.21,0.5257,1.3059,0.004,0.001
8442,2/28/2013,20:07:45,37.867,-122.267,95,1018,45.65,18.3,293.32,552.89,427.06,0.5305,1.2947,0.003,0.005
8442,2/28/2013,20:07:57,37.867,-122.267,95,1018,45.64,18.4,294.34,558.82,429.16,0.5267,1.3021,0.001,0.002
8442,2/28/2013,20:08:09,37.867,-122.267,95,1019,45.64,18.4,294.13,558.96,428.92,0.5262,1.3032,0.003,0.003
8442,2/3/2014,19:49:20,37.867,-122.267,95,1004,54.81,17.7,94.89,289.43,272.33,0.3279,1.0628,0.017,0.006
8442,2/3/2014,19:49:36,37.867,-122.267,95,1004,54.8,17.7,98.93,301.43,283.05,0.3282,1.065,0.005,0.005
8442,2/3/2014,19:49:50,37.867,-122.267,95,1004,54.79,17.7,99.11,303.1,283.05,0.327,1.0709,0.007,0.006
8442,2/3/2014,19:50:02,37.867,-122.267,95,1004,54.78,17.6,100.1,305.26,287.01,0.3279,1.0636,0.008,0.007
8442,2/3/2014,19:50:29,37.867,-122.267,95,1004,54.77,17.5,101.52,309.75,290.66,0.3278,1.0657,0.013,0.008
8442,2/11/2014,22:10:13,37.867,-122.267,95,1012,57.45,17.1,80.53,247.19,238,0.3258,1.0386,0.002,0.004
8442,2/11/2014,22:10:59,37.867,-122.267,95,1013,57.52,17.3,80.51,252.62,240.86,0.3187,1.0488,0.002,0.002
8442,2/11/2014,22:11:11,37.867,-122.267,95,1013,57.54,17.4,80.43,252.54,240.86,0.3185,1.0485,0.007,0.003
8442,2/11/2014,22:11:22,37.867,-122.267,95,1013,57.56,17.4,80.63,254.1,241.89,0.3173,1.0505,0.003,0.001
8442,2/11/2014,22:11:34,37.867,-122.267,95,1013,57.58,17.5,80.45,253.3,241.46,0.3176,1.049,0.006,0.005
8442,2/11/2014,22:13:14,37.867,-122.267,95,1013,57.76,17.7,77.22,245.62,234.81,0.3144,1.046,0.01,0.003
8442,2/11/2014,14:13:27,37.867,-122.267,95,1013,57.78,17.8,77.72,246.7,236.03,0.3151,1.0452,0.006,0.004
8442,2/11/2014,22:13:39,37.867,-122.267,95,1013,57.8,17.8,77.39,243.55,235.92,0.3178,1.0323,0.008,0.012
8442,2/11/2014,22:13:50,37.867,-122.267,95,1013,57.82,17.8,76.8,246.61,235.7,0.3114,1.0463,0.005,0.002
8442,2/11/2014,22:14:02,37.867,-122.267,95,1013,57.84,17.8,77,245.99,236.08,0.313,1.0419,0.01,0.006
8442,2/11/2014,22:16:59,37.867,-122.267,95,1012,58.15,18.6,74.83,242.1,234.47,0.3091,1.0325,0.003,0.004
8442,2/11/2014,22:18:17,37.867,-122.267,95,1013,58.29,18.9,25.76,58.44,64.64,0.4225,0.9042,0.204,0.132
8442,2/11/2014,22:18:32,37.867,-122.267,95,1013,58.32,19,72.25,235.84,230.44,0.3064,1.0234,0.008,0.009
8442,2/11/2014,22:18:49,37.867,-122.267,95,1013,58.35,19.1,72.88,239.74,232.27,0.304,1.0322,0.002,0.002
8442,2/11/2014,22:19:02,37.867,-122.267,95,1012,58.37,19.1,71.51,238.65,230.98,0.2996,1.0332,0.022,0.005
8442,2/11/2014,22:19:13,37.867,-122.267,95,1012,58.39,19.2,67.34,229.64,213.08,0.2933,1.0778,0.037,0.015
8442,2/11/2014,22:22:47,37.867,-122.267,95,1012,58.79,19.5,36.59,124.55,118.86,0.2938,1.0477,0.004,0.015
8442,2/11/2014,22:23:02,37.867,-122.267,95,1012,58.82,19.5,46.93,157.32,153.46,0.2983,1.0251,0.006,0.002
8442,2/11/2014,22:23:14,37.867,-122.267,95,1011,58.84,19.5,39.16,129.17,127.22,0.3033,1.0153,0.012,0.023
8442,2/11/2014,22:23:25,37.867,-122.267,95,1012,58.86,19.4,38.5,131.87,127.01,0.292,1.0383,0.008,0.007
8442,2/11/2014,22:23:36,37.867,-122.267,95,1011,58.88,19.4,47.26,157.38,155.51,0.3003,1.012,0.008,0.004
8442,2/11/2014,22:24:54,37.867,-122.267,95,1012,59.03,19.3,65.23,222.93,220.75,0.2927,1.0099,0.021,0.013
8442,2/11/2014,22:25:07,37.867,-122.267,95,1012,59.05,19.3,63.97,215.21,215.22,0.2973,1,0.012,0.014
8442,2/11/2014,22:25:28,37.867,-122.267,95,1012,59.09,19.3,53.09,182.25,178.58,0.2913,1.0205,0.007,0.012
8442,2/11/2014,22:25:47,37.867,-122.267,95,1011,59.13,19.3,64.46,221.44,216.07,0.2911,1.0249,0.004,0.005
8442,2/11/2014,22:25:58,37.867,-122.267,95,1011,59.15,19.3,41.62,142.7,139.06,0.2917,1.0263,0.008,0.005
8442,2/11/2014,22:26:46,37.867,-122.267,95,1011,59.24,19.4,15.28,53.19,51.98,0.2873,1.0236,0.017,0.019
8442,2/11/2014,22:27:12,37.867,-122.267,95,1011,59.29,19.4,32.19,112.72,109.91,0.2856,1.0256,0.019,0.005
8442,2/11/2014,22:27:24,37.867,-122.267,95,1011,59.31,19.5,19.44,69.71,63.35,0.2792,1.0985,0.029,0.037
8442,2/11/2014,22:27:36,37.867,-122.267,95,1011,59.33,19.5,10,34.14,32.83,0.2924,1.0406,0.025,0.021
8442,2/11/2014,22:27:58,37.867,-122.267,95,1011,59.37,19.6,3.98,13.48,13.5,0.2951,0.9988,0.005,0.002
8442,2/11/2014,22:33:22,37.867,-122.267,95,1012,60.01,19.7,5.24,18.69,18.78,0.2806,0.9952,0.009,0.009
8442,2/11/2014,22:33:33,37.867,-122.267,95,1012,60.03,19.7,15.96,56.8,57.5,0.2811,0.9878,0.006,0.015
8442,2/11/2014,22:33:46,37.867,-122.267,95,1012,60.05,19.6,10.88,37.33,37.39,0.2914,0.9978,0.019,0.026
8442,2/11/2014,22:33:57,37.867,-122.267,95,1012,60.08,19.6,11.77,41.85,42.94,0.2815,0.9739,0.018,0.027
8442,2/11/2014,22:34:09,37.867,-122.267,95,1012,60.1,19.5,10.84,39.01,39.27,0.2781,0.9934,0.041,0.022
8442,2/11/2014,22:34:20,37.867,-122.267,95,1011,60.12,19.5,26.89,96.38,97.47,0.279,0.9889,0.008,0.005
8442,2/11/2014,22:36:00,37.867,-122.267,95,1011,60.32,19.3,21.53,78.79,79.26,0.2733,0.994,0.006,0.005
8442,2/11/2014,22:36:14,37.867,-122.267,95,1011,60.35,19.4,27.6,99.43,101.28,0.2778,0.9816,0.036,0.004
8442,2/11/2014,22:36:25,37.867,-122.267,95,1012,60.37,19.5,36.83,135.51,137.18,0.2718,0.9878,0.002,0.004
8442,2/11/2014,22:36:35,37.867,-122.267,95,1012,60.39,19.5,15.94,56.6,56.61,0.2813,0.9983,0.021,0.027
8442,2/11/2014,22:36:46,37.867,-122.267,95,1012,60.41,19.5,13.08,46.69,48.09,0.2802,0.9709,0.005,0.005
8442,2/11/2014,22:37:08,37.867,-122.267,95,1012,60.46,19.6,24.23,90.66,93.31,0.2674,0.9714,0.007,0.005
8442,2/11/2014,22:39:44,37.867,-122.267,95,1012,60.78,20,47,164.21,176.67,0.288,0.9288,0.095,0.071
8442,2/11/2014,22:40:07,37.867,-122.267,95,1012,60.82,19.9,22.12,81.64,85.62,0.2712,0.9536,0.018,0.051
8442,2/11/2014,22:40:23,37.867,-122.267,95,1012,60.85,19.9,52.62,198.32,204.78,0.2654,0.9685,0.008,0.004
8442,2/11/2014,22:40:36,37.867,-122.267,95,1012,60.88,19.8,40.53,153.96,158.14,0.2633,0.9735,0.008,0.006
8442,2/11/2014,22:40:51,37.867,-122.267,95,1012,60.91,19.8,11.83,42.85,45.84,0.2762,0.9347,0.005,0.005
8442,2/11/2014,22:41:13,37.867,-122.267,95,1012,60.96,19.8,39.43,145.46,155.38,0.2712,0.9361,0.02,0.022
8442,2/11/2014,22:41:28,37.867,-122.267,95,1012,60.99,19.7,27.51,103.9,106.27,0.265,0.9774,0.022,0.014
8442,2/11/2014,23:08:33,37.867,-122.267,95,1012,64.57,18.4,25.16,124.02,142.67,0.2029,0.8692,0.005,0.002
8442,2/11/2014,23:08:51,37.867,-122.267,95,1012,64.61,18.4,25.41,123.7,143.29,0.2054,0.8633,0.012,0.011
8442,2/11/2014,23:09:06,37.867,-122.267,95,1012,64.65,18.4,25.18,123.61,143.14,0.2037,0.8635,0.005,0.003
8442,2/11/2014,23:09:19,37.867,-122.267,95,1012,64.68,18.4,24.98,121.1,142.15,0.2063,0.8519,0.015,0.019
8442,2/11/2014,23:09:33,37.867,-122.267,95,1012,64.71,18.4,24.85,123.08,142.49,0.2019,0.8638,0.01,0.003
8442,2/11/2014,23:09:53,37.867,-122.267,95,1012,64.76,18.4,24.22,120.26,139.25,0.2014,0.8636,0.003,0.003
8442,2/11/2014,23:10:10,37.867,-122.267,95,1012,64.8,18.4,23.87,119.01,138.05,0.2005,0.8621,0.003,0.002
8442,2/13/2014,21:49:00,37.867,-122.267,95,1010,54.84,18.3,47.24,120.71,108.24,0.3914,1.1152,0.012,0.014
8442,2/13/2014,21:49:42,37.867,-122.267,95,1010,54.9,18.6,54.3,141.52,126.5,0.3837,1.1187,0.026,0.012
8442,2/13/2014,21:49:58,37.867,-122.267,95,1010,54.92,18.7,50.77,128.64,117.71,0.3948,1.0929,0.027,0.024
